,subject,title,link
234,국가와교회,한국기독교회사 : 한국 민족교회 형성 과정사,https://library.yonsei.ac.kr/search/detail/CAT000000138049
235,국어문법학사,우리말 연구사 : 언어관과 사조로 본 발전사,https://library.yonsei.ac.kr/search/detail/CAT000000731022
236,국제관계와국제법연구,신국제법강의 : 이론과 사례,https://library.yonsei.ac.kr/search/detail/CAT000001941486
237,국제관계와국제법연구,International law in world politics : an introduction,https://library.yonsei.ac.kr/search/detail/CAT000002066839
238,국제관계와국제법연구,신국제법입문,https://library.yonsei.ac.kr/search/detail/CAT000001937299
239,국제관계와국제법연구,International law in world politics : an introduction,https://library.yonsei.ac.kr/search/detail/CAT000002066839
240,국제관계와국제법연구,Interdisciplinary perspectives on international law and international relations : the state of the art,https://library.yonsei.ac.kr/search/detail/CAT000001661710
241,국제관계와국제법연구,International law in world politics : an introduction,https://library.yonsei.ac.kr/search/detail/CAT000002066839
242,국제관계특강,"예정된 전쟁 : 미국과 중국의 패권 경쟁, 그리고 한반도의 운명",https://library.yonsei.ac.kr/search/detail/CAT000001885185
243,국제법과국제기구,신국제법강의 : 이론과 사례,https://library.yonsei.ac.kr/search/detail/CAT000002093928
244,국제법과국제기구,신국제법강의 : 이론과 사례,https://library.yonsei.ac.kr/search/detail/CAT000002048176
245,국제법입문,신국제법입문,https://library.yonsei.ac.kr/search/detail/CAT000001937299
246,국제법입문,International human rights,https://library.yonsei.ac.kr/search/detail/CAT000001875433
247,국제법입문,신국제법입문,https://library.yonsei.ac.kr/search/detail/CAT000001937299
248,국제분쟁,국제분쟁의 이해 : 이론과 역사,https://library.yonsei.ac.kr/search/detail/CAT000000727519
249,국제분쟁,세계의 분쟁 : 지도로 보는 지구촌의 분쟁과 갈등,https://library.yonsei.ac.kr/search/detail/CAT000000774198
250,국제분쟁,국제분쟁과 평화활동,https://library.yonsei.ac.kr/search/detail/CAT000001974995
251,국제비교교육,교육과 국제개발협력,https://library.yonsei.ac.kr/search/detail/CAT000001934844
252,국제비교교육,Development as freedom,https://library.yonsei.ac.kr/search/detail/CAT000001567090
253,국제비교교육,Education and international development : an introduction,https://library.yonsei.ac.kr/search/detail/CAT000002075672
254,국제비교교육,"국제개발협력개론 : 세계의 발전과 불평등, 개발협력의 핵심개념에 대한 비판적 이해",https://library.yonsei.ac.kr/search/detail/CAT000001904378
255,국제비교교육,자유로서의 발전,https://library.yonsei.ac.kr/search/detail/CAT000000867222
256,국제비교교육,"생각의 지도 : 동양과 서양, 세상을 바라보는 서로 다른 시선 : 큰글자책",https://library.yonsei.ac.kr/search/detail/CAT000002140682
257,국제인권의법과정치,The Oxford handbook of international human rights law,https://library.yonsei.ac.kr/search/detail/CAT000001933638
258,국제인권의법과정치,International human rights,https://library.yonsei.ac.kr/search/detail/CAT000002091289
259,국제인권의법과정치,신국제법강의 : 이론과 사례,https://library.yonsei.ac.kr/search/detail/CAT000002145790
260,국제인권의법과정치,International human rights,https://library.yonsei.ac.kr/search/detail/CAT000002091289
261,국제정치이론,Regions of war and peace,https://library.yonsei.ac.kr/search/detail/CAT000001319978
262,국제정치이론,Social theory of international politics,https://library.yonsei.ac.kr/search/detail/CAT000001288048
263,국제정치이론,Cooperation under anarchy,https://library.yonsei.ac.kr/search/detail/CAT000001544757
264,국제정치이론,After hegemony : cooperation and discord in the world political economy,https://library.yonsei.ac.kr/search/detail/CAT000001401809
265,국제정치이론,"예정된 전쟁 : 미국과 중국의 패권 경쟁, 그리고 한반도의 운명",https://library.yonsei.ac.kr/search/detail/CAT000001885185
266,국제정치이론,The origins of alliances,https://library.yonsei.ac.kr/search/detail/CAT000001562748
267,국제정치이론,현대 국제관계이론과 한국,https://library.yonsei.ac.kr/search/detail/CAT000000122570
268,국제정치이론,History of the Peloponnesian War,https://library.yonsei.ac.kr/search/detail/CAT000001616211
269,국제해양법과정치,The international law of the sea,https://library.yonsei.ac.kr/search/detail/CAT000002179312
270,국제해양법과정치,The law of the sea,https://library.yonsei.ac.kr/search/detail/CAT000002154274
271,국제해양법과정치,The international law of the sea,https://library.yonsei.ac.kr/search/detail/CAT000002159304
272,국제협상론,한일회담 중 문화재 반환 협상,https://library.yonsei.ac.kr/search/detail/CAT000001977960
273,국토및지역계획,Planning support methods : urban and regional analysis and projection,https://library.yonsei.ac.kr/search/detail/CAT000001965901
274,국토및지역계획,도시의 승리 : 도시는 어떻게 인간을 더 풍요롭고 더 행복하게 만들었나?,https://library.yonsei.ac.kr/search/detail/CAT000002039862
275,국토및지역계획,나쁜 사회 : 평등이라는 거짓말,https://library.yonsei.ac.kr/search/detail/CAT000000797457
276,국토및지역계획,Local and regional development,https://library.yonsei.ac.kr/search/detail/CAT000001339822
277,국토및지역계획,Understanding local economic development,https://library.yonsei.ac.kr/search/detail/CAT000002040543
278,국토및지역계획,Planning theory for practitioners,https://library.yonsei.ac.kr/search/detail/CAT000001330502
279,국토및지역계획,나쁜 사회 : 평등이라는 거짓말,https://library.yonsei.ac.kr/search/detail/CAT000000797457
280,국토및지역계획,"The new urban crisis : how our cities are increasing inequality, deepening segregation, and failing the middle class-- and what we can do about it",https://library.yonsei.ac.kr/search/detail/CAT000001863986
281,국토및지역계획,"Triumph of the city : how our greatest invention makes us richer, smarter, greener, healthier, and happier",https://library.yonsei.ac.kr/search/detail/CAT000001618904
282,국토및지역계획,Microeconomics for public decisions,https://library.yonsei.ac.kr/search/detail/CAT000001976104
283,국토및지역계획,Local and regional development,https://library.yonsei.ac.kr/search/detail/CAT000001828127
284,국토및지역계획,도시는 왜 불평등한가 : 경제발전 젠트리피케이션 빈부격차,https://library.yonsei.ac.kr/search/detail/CAT000001904542
285,국토및지역계획,Input-output analysis : foundations and extensions,https://library.yonsei.ac.kr/search/detail/CAT000001589331
286,그리스 철학 연구,Routledge philosophy guidebook to Aristotle and the Metaphysics,https://library.yonsei.ac.kr/search/detail/CAT000001327475
287,그리스 철학 연구,Metaphysics,https://library.yonsei.ac.kr/search/detail/CAT000001783173
288,그리스 철학 연구,아리스토텔레스의 『형이상학』입문,https://library.yonsei.ac.kr/search/detail/CAT000001785282
289,그리스 철학 연구,Metaphysica,https://library.yonsei.ac.kr/search/detail/CAT000001422421
290,그리스 철학 연구,Aristotle's Metaphysics : a reader's guide,https://library.yonsei.ac.kr/search/detail/CAT000001784055
291,그리스 철학 연구,현대 분석 철학,https://library.yonsei.ac.kr/search/detail/CAT000000553599
292,그리스철학특강,"『일리아스』, 호메로스의 상상 세계 : 과거를 그리는 서사시",https://library.yonsei.ac.kr/search/detail/CAT000002074338
293,그리스철학특강,호메로스의 『일리아스』 읽기,https://library.yonsei.ac.kr/search/detail/CAT000001952692
294,그리스철학특강,파이드로스,https://library.yonsei.ac.kr/search/detail/CAT000000217212
295,그리스철학특강,"『일리아스』, 호메로스의 상상 세계 : 과거를 그리는 서사시",https://library.yonsei.ac.kr/search/detail/CAT000002074338
296,그리스철학특강,"에우티프론, 소크라테스의 변론, 크리톤, 파이돈 : 플라톤의 네 대화편",https://library.yonsei.ac.kr/search/detail/CAT000000100100
297,근대계몽기시가연구,(생각하며 읽는) 한국고전시가,https://library.yonsei.ac.kr/search/detail/CAT000002093683
298,근대계몽기시가연구,(문학교육을 위한) 고전시가작품론,https://library.yonsei.ac.kr/search/detail/CAT000001970447
299,근대미국교회의역사,미국 기독교사,https://library.yonsei.ac.kr/search/detail/CAT000001974335
300,근현대세계문학비교연구,새로움의 충격 : 모더니즘의 도전과 환상,https://library.yonsei.ac.kr/search/detail/CAT000000417746
301,근현대세계문학비교연구,The shock of the new,https://library.yonsei.ac.kr/search/detail/CAT000001607500
302,근현대세계문학비교연구,The Norton anthology of world literature . v. F,https://library.yonsei.ac.kr/search/detail/CAT000001751227
303,글쓰기(특례),(유학생을 위한) 한국어 대학 글쓰기,https://library.yonsei.ac.kr/search/detail/CAT000000871328
304,기독교와세계문화,인문학으로 읽는 기독교 이야기,https://library.yonsei.ac.kr/search/detail/CAT000000915837
305,기독교와세계문화,정의란 무엇인가,https://library.yonsei.ac.kr/search/detail/CAT000000901058
306,기독교와세계문화,인문학으로 읽는 기독교 이야기,https://library.yonsei.ac.kr/search/detail/CAT000000915837
307,기독교와세계문화,인문학으로 읽는 기독교 이야기,https://library.yonsei.ac.kr/search/detail/CAT000000915837
308,기독교와현대사회,인문학으로 읽는 기독교 이야기,https://library.yonsei.ac.kr/search/detail/CAT000000915837
309,기독교와현대사회,과학이 종교를 만날 때,https://library.yonsei.ac.kr/search/detail/CAT000000032534
310,기독교와현대사회,한국기독교회사 : 한국 민족교회 형성 과정사,https://library.yonsei.ac.kr/search/detail/CAT000000138049
311,기독교와현대사회,프로테스탄티즘의 윤리와 자본주의 정신,https://library.yonsei.ac.kr/search/detail/CAT000000009695
312,기독교와현대사회,풍류도와 예술신학,https://library.yonsei.ac.kr/search/detail/CAT000000141198
313,기독교와현대사회,그리스도와 문화,https://library.yonsei.ac.kr/search/detail/CAT000000222349
314,기독교와현대사회,불편한 진실 : 앨 고어의 긴급 환경리포트,https://library.yonsei.ac.kr/search/detail/CAT000000170854
315,기독교정치윤리,근대의 사회적 상상 : 경제 공론장 인민주권,https://library.yonsei.ac.kr/search/detail/CAT000000744434
316,기독교정치윤리,도덕적 인간과 비도덕적 사회,https://library.yonsei.ac.kr/search/detail/CAT000001929580
317,기독교정치윤리,해방신학 : 역사와 정치와 구원,https://library.yonsei.ac.kr/search/detail/CAT000000718759
318,기독교정치윤리,정치신학 정치윤리,https://library.yonsei.ac.kr/search/detail/CAT000001864045
319,기독교정치윤리,권리와 자유의 역사 : 칼뱅에서 애덤스까지 인권과 종교 자유를 향한 진보,https://library.yonsei.ac.kr/search/detail/CAT000000915526
320,기독교정치윤리,The Blackwell companion to political theology,https://library.yonsei.ac.kr/search/detail/CAT000001334557
321,기독교정치윤리,출애굽과 혁명,https://library.yonsei.ac.kr/search/detail/CAT000001965409
322,기독교정치윤리,정의와 다원적 평등 : 정의의 영역들,https://library.yonsei.ac.kr/search/detail/CAT000000670798
323,기독교정치윤리,정치신학 : 주권론에 관한 네 개의 장,https://library.yonsei.ac.kr/search/detail/CAT000000810938
324,기독교정치윤리,현대 정치사상의 파노라마 : 민주주의 이상과 정치 이념,https://library.yonsei.ac.kr/search/detail/CAT000001944686
325,기독교정치윤리,민주주의의 불만 : 무엇이 민주주의를 뒤흔들고 있는가,https://library.yonsei.ac.kr/search/detail/CAT000000824942
326,기술문명과(포스트)휴먼,"우리는 어떻게 포스트 휴먼이 되었는가 : 사이버네틱스와 문학, 정보 과학의 신체들",https://library.yonsei.ac.kr/search/detail/CAT000000861735
327,기술문명과(포스트)휴먼,인간 사물 동맹 : 행위자네트워크 이론과 테크노사이언스,https://library.yonsei.ac.kr/search/detail/CAT000000742001
328,기술문명과(포스트)휴먼,우리는 결코 근대인이었던 적이 없다 : 대칭적 인류학을 위하여,https://library.yonsei.ac.kr/search/detail/CAT000000725788
329,기술문명과(포스트)휴먼,철학적 포스트휴머니즘 : 포스트휴먼 시대를 이해하는 237개의 질문들,https://library.yonsei.ac.kr/search/detail/CAT000002080014
330,기술문명과(포스트)휴먼,육식의 성정치 : 페미니즘과 채식주의 역사의 재구성,https://library.yonsei.ac.kr/search/detail/CAT000000162177
331,기술문명과(포스트)휴먼,포스트휴먼,https://library.yonsei.ac.kr/search/detail/CAT000001744526
332,기술문명과(포스트)휴먼,왜 비건인가? : 비거니즘 철학 입문서,https://library.yonsei.ac.kr/search/detail/CAT000002082742
333,기술문명과(포스트)휴먼,해러웨이 선언문,https://library.yonsei.ac.kr/search/detail/CAT000001960353
334,기술문명과(포스트)휴먼,(노벨문학상 수상자 존 쿳시의) 동물로 산다는 것,https://library.yonsei.ac.kr/search/detail/CAT000000735166
335,기술문명과(포스트)휴먼,포스트휴머니즘의 쟁점들,https://library.yonsei.ac.kr/search/detail/CAT000002060875
